position,name,type,isnumeric,format,vallab,varlab
1,occ,byte,1,%9.0g,,Case Section Roster / Line Occurrance Sequence for O/S Merge
2,ea_id,str8,0,%9s,,Unique EA Identifier
3,com_cd01,byte,1,%22.0g,COM_CD01,WHAT IS THE  TYPE OF MAIN ACCESS ROAD SURFACE IN THIS COMMUNITY?
4,com_cd03,byte,1,%8.0g,COM_CD03,Do vehicles pass on the main road in this community throughout the year?
5,com_cd04,byte,1,%8.0g,,"During the past 12 months, how many months was the main road passable by a mini-"
6,com_cd05,byte,1,%8.0g,,"During the past 12 months, how many months was the main road passable by a lorry"
7,com_cd06,byte,1,%8.0g,COM_CD06,"Do public buses, mini-buses, or regular matola stop in this community?"
8,com_cd07a,int,1,%8.0g,,How far is it to the nearest bus stage? (NUMBER)
9,com_cd07b,byte,1,%8.0g,COM_CD07B,How far is it to the nearest bus stage? (UNIT)
10,com_cd08a,byte,1,%8.0g,,"Typically, how frequently can you expect a bus or mini-bus to stop in this commu"
11,com_cd08b,byte,1,%8.0g,COM_CD08B,"Typically, how frequently can you expect a bus or mini-bus to stop in this commu"
12,com_cd11,int,1,%12.0g,,How much does the total fare cost to go by regular matola from here or the neare
13,com_cd14,int,1,%12.0g,,What is the cost of the total fare to go by regular matola from here or the near
14,com_cd15,byte,1,%8.0g,COM_CD15,Is there a daily market in this community?
15,com_cd16a,int,1,%8.0g,,What is the distance to the nearest daily market? (NUMBER)
16,com_cd16b,byte,1,%8.0g,COM_CD16B,What is the distance to the nearest daily market? (UNIT)
17,com_cd17,byte,1,%8.0g,COM_CD17,Is there a larger weekly market in this community?
18,com_cd18a,byte,1,%8.0g,,What is the distance to the nearest larger weekly market? (NUMBER)
19,com_cd18b,byte,1,%8.0g,COM_CD18B,What is the distance to the nearest larger weekly market? (UNIT)
20,com_cd23,byte,1,%8.0g,COM_CD23,"Is there a place to make a telephone call in this community - e.g., a public tel"
21,com_cd24,int,1,%8.0g,,What is the distance to the nearest place where one can make a telephone call? (
22,com_cd25,byte,1,%8.0g,,How many churches (congre-gations) are there in this community?(NUMBER)
23,com_cd26,byte,1,%8.0g,,How many mosques are there in this community?(NUMBER)
24,com_cd27a,int,1,%8.0g,,What is the distance to the nearest government primary school serving this commu
25,com_cd27b,byte,1,%8.0g,COM_CD27B,What is the distance to the nearest government primary school serving this commu
26,com_cd28,byte,1,%8.0g,,"At the nearest govern-ment primary school, how many teachers are there?(NUMBER)"
27,com_cd29,int,1,%8.0g,,"At the nearest govern-ment primary school, how many pupils are there who are reg"
28,com_cd30,byte,1,%8.0g,COM_CD30,"At the nearest govern-ment primary school, are all of the class-rooms built of b"
29,com_cd31,byte,1,%8.0g,,How many classes do not meet in classrooms built of brick with iron sheet roofs
30,com_cd32,byte,1,%8.0g,COM_CD32,Are there any school feeding pro-grammes at govern-ment primary schools in this
